SCENE,KEY,SENTENCE,END_TIME,SPEAKER,SHOW,Sarcasm,Sarcasm_Type,Implicit_Emotion,Explicit_Emotion,Valence,Arousal
2_397,2_397_u,You still love me?,0:01,ROSS,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_398,2_398_u,"Rose, you should sit here and watch her hack herself to death",0:04,DOROTHY,GOLDENGIRLS,1,PRO,Anger,Neutral,2,8
2_400,2_400_u,"Anyway, I should go, one of the lifeguards was just about to dismantle a nuclear device.",0:05,CHANDLER,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_405,2_405_u,I'm supposed to teach a graduate seminar there in ten minutes.,0:02,ROSS,FRIENDS,0,NONE,Anger,Anger,4,6
2_406,2_406_u,For what? For letting you throw me out of your office?,0:02,ROSS,FRIENDS,1,PRO,Anger,Surprise,3,8
2_407,2_407_u,Hey!,0:01,JOEY,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_408,2_408_u,"Okay, but if you are not coming back soon, there is pretty much nothing I can do about it",0:06,CHANDLER,FRIENDS,1,PRO,Anger,Happiness,3,7
2_409,2_409_u,I'll catch you guys later.,0:04,CHANDLER,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_410,2_410_u,If you wanna put a label on it.,0:02,ROSS,FRIENDS,1,PRO,Sadness,Happiness,4,6
2_413,2_413_u,Some guy bought it. I'm sorry. I tired to stop it but they put me in jail!,0:03,PHOEBE,FRIENDS,0,NONE,Sadness,Sadness,3,7
2_415,2_415_u,"Chloe, switch with me, there's some guys here that got a crush on you.",0:03,PERSON,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_416,2_416_u,Were you so late because you were burying this woman?,0:03,CHANDLER,FRIENDS,1,PRO,Ridicule,Neutral,4,6
2_419,2_419_u,Uh-huh!,0:01,PHOEBE,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_42,2_42_u,"Look, please, please don't go anywhere, okay?",0:02,PERSON1,FRIENDS,0,NONE,Sadness,Sadness,3,7
2_420,2_420_u,"No you are not Chandler, we still love you Chandler",0:05,CHANDLER,FRIENDS,1,ILL,Anger,Anger,3,7
2_421,2_421_u,Joey's got a really bad hernia but its nothing that a laser eye surgery wont fix,0:06,CHANDLER,FRIENDS,1,EMB,Ridicule,Neutral,3,8
2_422,2_422_u,"Well, I like it. Here you go.",0:01,JOEY,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_423,2_423_u,Like I have nothing better to do!,0:02,MONICA,FRIENDS,1,ILL,Anger,Excitement,3,8
2_425,2_425_u,And did he?,0:01,MONICA,FRIENDS,0,NONE,Excitement,Excitement,6,7
2_426,2_426_u,Are you kidding? I love that guy!  Morning's here!,0:07,JOEY,FRIENDS,0,NONE,Happiness,Happiness,8,8
2_427,2_427_u,"Oh-oh, that's a risky little game!",0:02,RACHEL,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_428,2_428_u,His legs flail about as if independent from his body,0:08,CHANDLER,FRIENDS,0,NONE,Excitement,Excitement,7,7
2_429,2_429_u,"I really, really enjoyed it. Very exotic.",0:04,PHOEBE,FRIENDS,1,ILL,Frustration,Happiness,3,7
2_43,2_43_u,"Well, y'know I'm 29. I mean who needs a savings account.",0:03,CHANDLER,FRIENDS,1,ILL,Ridicule,Excitement,4,6
2_430,2_430_u,I guess you would know that or else we would be in a predicament room,0:05,CHANDLER,FRIENDS,1,PRO,Frustration,Happiness,3,7
2_431,2_431_u,I'm never gonna get to meet her anyway.,0:02,JOEY,FRIENDS,0,NONE,Sadness,Sadness,3,7
2_433,2_433_u,I was saying the actual words,0:03,CHANDLER,FRIENDS,1,PRO,Frustration,Excitement,3,8
2_434,2_434_u,We can? Ok I am trying that.,0:02,CHANDLER,FRIENDS,1,ILL,Ridicule,Surprise,4,7
2_435,2_435_u,"Me too! There's a game on Tuesday, do you wanna go?",0:03,JOEY,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_437,2_437_u,"Oh yeah. First off all, chasing the Churo guy isn't jogging.",0:03,CHANDLER,FRIENDS,0,NONE,Frustration,Frustration,4,6
2_438,2_438_u,Really? Struck down in the prime of life.,0:06,CHANDLER,FRIENDS,1,PRO,Ridicule,Neutral,4,7
2_439,2_439_u,"Twenty-one hours, you're a hero.",0:02,PERSON,FRIENDS,0,NONE,Happiness,Happiness,6,5
2_44,2_44_u,"Whoa, maybe I was!",0:02,JOEY,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_440,2_440_u,"No its not big, not at all. Kind of the same lines as, I don't know, having a third nipple!",0:07,MONICA,FRIENDS,1,PRO,Anger,Neutral,2,8
2_441,2_441_u,"He's right, even if it's to say something complementary.",0:03,ROSS,FRIENDS,0,NONE,Sadness,Sadness,4,6
2_442,2_442_u,No it is the rose in the kitchen thing.,0:03,DOROTHY,GOLDENGIRLS,1,PRO,Sadness,Neutral,4,7
2_443,2_443_u,"Dear god, this parachute is a knapsack",0:04,CHANDLER,FRIENDS,1,ILL,Disgust,Frustration,4,7
2_444,2_444_u,"Ross-Ross, you have no idea what this means to me!",0:02,RACHEL,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_445,2_445_u,Okay?,0:01,PHOEBE,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_446,2_446_u,"I'd love to show ya, but I just tucked her in.",0:02,JOEY,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_447,2_447_u,It was an accident. Not like I was across the street with a telescope and a box of donuts.,0:06,CHANDLER,FRIENDS,1,EMB,Frustration,Sadness,2,7
2_448,2_448_u,Do you still wanna call  'em? I wanna call  'em.,0:02,MONICA,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_449,2_449_u,"Oh no, now its not gonna make any sense",0:05,CHANDLER,FRIENDS,1,ILL,Ridicule,Sadness,4,6
2_45,2_45_u,"Oh ma no, it was a little girl selling girl scout toilets.",0:04,DOROTHY,GOLDENGIRLS,1,ILL,Anger,Neutral,2,7
2_450,2_450_u,If only there was something in your head to control the things you say.,0:05,CHANDLER,FRIENDS,1,PRO,Ridicule,Sadness,4,8
2_454,2_454_u,"Ross umm, there's something that I've got to tell you, there's-there's someone else.",0:07,PERSON,FRIENDS,0,NONE,Sadness,Sadness,3,7
2_456,2_456_u,And you are gonna make them all disappear.,0:02,CHANDLER,FRIENDS,1,PRO,Anger,Surprise,4,6
2_457,2_457_u,"Yes, we all know how cruel a parent can be, about the flatness of a child's pillow.",0:04,CHANDLER,FRIENDS,1,PRO,Ridicule,Excitement,4,6
2_458,2_458_u,What are you up too?,0:01,MONICA,FRIENDS,0,NONE,Excitement,Excitement,6,6
2_461,2_461_u,"Wow you look just like your son, Mrs. Tribbiani",0:07,CHANDLER,FRIENDS,1,ILL,Ridicule,Surprise,4,7
2_462,2_462_u,"No Rose, at a pie eating contest.",0:05,DOROTHY,GOLDENGIRLS,1,PRO,Frustration,Neutral,4,7
2_463,2_463_u,Ok!,0:01,JOEY,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_464,2_464_u,"Oh, uh, no thanks. I just had an M&M.",0:02,CHANDLER,FRIENDS,1,ILL,Ridicule,Neutral,4,6
2_465,2_465_u,"No Rose, that you should do.",0:02,DOROTHY,GOLDENGIRLS,1,PRO,Ridicule,Neutral,4,6
2_467,2_467_u,That is the coast guard!,0:01,RACHEL,FRIENDS,0,NONE,Frustration,Frustration,4,5
2_471,2_471_u,Amazing.,0:01,MEMBER-GIRL,SARCASMOHOLICS,1,ILL,Sadness,Happiness,3,6
2_472,2_472_u,And I just won a million dollars!,0:05,CHANDLER,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_473,2_473_u,I'm the supply manager.,0:01,PERSON,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_474,2_474_u,Lovely,0:01,CHANDLER,FRIENDS,1,ILL,Frustration,Happiness,3,7
2_475,2_475_u,"Oh yeah ok, including the waffles last week, you now owe me, seventeen zillion.",0:05,CHANDLER,FRIENDS,1,EMB,Anger,Happiness,4,7
2_477,2_477_u,"And then and then you clicked it again, she's dressed. She is a business woman, she is walking down the street and oh oh oh she's naked.",0:08,CHANDLER,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_478,2_478_u,"Oh, wait a minute, I have no one.",0:07,CHANDLER,FRIENDS,1,PRO,Sadness,Excitement,4,5
2_479,2_479_u,No I am worried she might be Phir Resuda's,0:04,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Sadness,3,8
2_48,2_48_u,"Thanks, but I kinda have a problem to deal with here.",0:04,JOEY,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_481,2_481_u,All right.,0:01,ROSS,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_482,2_482_u,"Y'know you, you just stop being such a wuss and get those off and you come with us and watch naked girls dance around!!",0:08,PHOEBE,FRIENDS,0,NONE,Anger,Anger,3,8
2_484,2_484_u,Yes yes it is! In Prison!!,0:03,ROSS,FRIENDS,1,PRO,Frustration,Neutral,2,8
2_485,2_485_u,You got off to a really good start with the group.,0:04,MEMBER-BOY,SARCASMOHOLICS,1,ILL,Ridicule,Neutral,4,7
2_486,2_486_u,"Anyway, they want to take us out Saturday night! What do you say?",0:03,RACHEL,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_487,2_487_u,"And Hornswoggle? What? Are you dating a character from ""Fraggle Rock""? Ahh.",0:07,CHANDLER,FRIENDS,1,PRO,Frustration,Surprise,4,8
2_488,2_488_u,"Just a sec, give me a minute to wake up for this,Ah-ha-ha!!",0:05,CHANDLER,FRIENDS,0,NONE,Happiness,Happiness,8,8
2_489,2_489_u,"No, its because I cannot make any sense of those commercials for obsession.",0:04,DOROTHY,GOLDENGIRLS,1,PRO,Frustration,Neutral,3,6
2_49,2_49_u,We got a box.,0:03,JOEY,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_490,2_490_u,"Maybe it's a contest, you know? Like ""Collect all five"".",0:04,CHANDLER,FRIENDS,1,ILL,Ridicule,Happiness,3,7
2_491,2_491_u,"Let me think! Let me think! Oh, I don't care.",0:03,CHANDLER,FRIENDS,1,EMB,Frustration,Neutral,3,7
2_492,2_492_u,"I'm sorry Sophia, but in Dorothy's defence, it sure sounds a lot like her.",0:05,ROSE,GOLDENGIRLS,1,PRO,Ridicule,Sadness,4,8
2_493,2_493_u,Did you tell her about the magical night that starts with the flush of every toilet?,0:05,CHANDLER,FRIENDS,1,EMB,Ridicule,Neutral,3,8
2_494,2_494_u,But younger than some buildings!,0:04,CHANDLER,FRIENDS,1,PRO,Ridicule,Neutral,3,8
2_495,2_495_u,"Okay, you guys, just relax.  I doooo.",0:15,RACHEL,FRIENDS,0,NONE,Excitement,Excitement,7,7
2_498,2_498_u,"Uh, so how many cameras are actually on you.",0:05,CHANDLER,FRIENDS,1,PRO,Anger,Neutral,3,8
2_499,2_499_u,The end.,0:01,PHOEBE,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_50,2_50_u,"Nope, that patch is no good.",0:11,CHANDLER,FRIENDS,1,ILL,Ridicule,Neutral,4,7
2_500,2_500_u,Oh my God I love that!,0:06,MONICA,FRIENDS,1,ILL,Disgust,Happiness,4,6
2_502,2_502_u,I'm worried about whether Michael Jackson will be able to buy the remains of the elephant man.,0:07,DOROTHY,GOLDENGIRLS,1,EMB,Ridicule,Sadness,4,6
2_504,2_504_u,"All right, okay, well, apparently not!",0:02,PHOEBE,FRIENDS,1,PRO,Sadness,Happiness,4,7
2_505,2_505_u,To feed the cat Rose.,0:04,DOROTHY,GOLDENGIRLS,1,PRO,Anger,Neutral,4,8
2_506,2_506_u,"Oh my God!! Ohh, that is it! I'm leaving! You are just a horrible person!",0:06,RACHEL,FRIENDS,0,NONE,Anger,Anger,2,8
2_507,2_507_u,"No, I haven't taken her out of the trunk of the car yet.",0:04,DOROTHY,GOLDENGIRLS,1,PRO,Frustration,Neutral,4,7
2_508,2_508_u,"Yes, the doctor's say if they remove it, he will die!",0:05,CHANDLER,FRIENDS,1,PRO,Ridicule,Sadness,4,8
2_509,2_509_u,Crazy bitch!,0:03,CHANDLER,FRIENDS,1,ILL,Ridicule,Anger,3,8
2_51,2_51_u,"Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio",0:02,CHANDLER,FRIENDS,0,NONE,Anger,Anger,3,7
2_511,2_511_u,"You said you spent all that money because those boots go with skirts, dresses and pants. What do you plan on wearing? A Chicken suit?",0:08,CHANDLER,FRIENDS,1,EMB,Anger,Excitement,3,9
2_512,2_512_u,Because it wears a little sunbrella Rose.,0:03,DOROTHY,GOLDENGIRLS,1,PRO,Anger,Excitement,3,8
2_514,2_514_u,What's going on?!  That's what's going on!!,0:02,ROSS,FRIENDS,0,NONE,Anger,Anger,2,8
2_517,2_517_u,Yeah?,0:01,PHOEBE,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_518,2_518_u,Oh tons. I am quite the woodsman.,0:03,CHANDLER,FRIENDS,1,PRO,Frustration,Happiness,4,7
2_521,2_521_u,Uh-huh!,0:01,JOEY,FRIENDS,0,NONE,Disgust,Disgust,3,7
2_522,2_522_u,Yes it is.,0:01,PERSON,FRIENDS,0,NONE,Fear,Fear,4,5
2_523,2_523_u,"Well, I'm a headhunter. I hook up out of work Soviet scientists with rogue third-world nations. Hi Rasputin!",0:08,CHANDLER,FRIENDS,1,PRO,Ridicule,Neutral,4,7
2_524,2_524_u,"Yes and we are ""very"" excited about it.",0:05,CHANDLER,FRIENDS,1,ILL,Anger,Happiness,4,7
2_525,2_525_u,"Y'know what I mean, like dubbies?",0:01,RACHEL,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_526,2_526_u,"Ah well, this is the living room.",0:02,PERSON1,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_527,2_527_u,We thought you were just here for the company. He is a sarcasmoholic Stewart.,0:04,MEMBER-GIRL,SARCASMOHOLICS,1,ILL,Ridicule,Surprise,3,7
2_53,2_53_u,You're gonna have to tell me how you did that.,0:01,RACHEL,FRIENDS,0,NONE,Neutral,Happiness,5,5
2_530,2_530_u,"Uh, I'm gonna kill myself!",0:02,PERSON,FRIENDS,0,NONE,Sadness,Sadness,2,8
2_531,2_531_u,"Yeah well that's because uh .. I stayed in my room. Yeah, you don't want to look in my hamper.",0:09,JOEY,FRIENDS,0,NONE,Sadness,Sadness,4,6
2_532,2_532_u,"The Jamestown colony of Virginia. You see King George is giving us the land, so.",0:06,CHANDLER,FRIENDS,1,PRO,Frustration,Happiness,3,7
2_534,2_534_u,"Oh, come on!",0:01,PHOEBE,FRIENDS,0,NONE,Excitement,Excitement,7,7
2_535,2_535_u,"So, I'm sorry I just don't think we should go away together yet.",0:03,ROSS,FRIENDS,0,NONE,Sadness,Sadness,4,5
2_536,2_536_u,What a baby.,0:01,CHANDLER,FRIENDS,0,NONE,Disgust,Disgust,4,6
2_537,2_537_u,What did you want to show us? Because all I can see is this bitchin van,0:05,ROSS,FRIENDS,0,NONE,Excitement,Excitement,7,7
2_54,2_54_u,"That's easy for you to say, you weren't almost just killed.",0:03,RACHEL,FRIENDS,1,EMB,Anger,Sadness,3,8
2_540,2_540_u,Okay?,0:01,JOEY,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_541,2_541_u,Oh yeah right. And what would my opening line be? Excuse me,0:04,CHANDLER,FRIENDS,1,ILL,Frustration,Neutral,3,7
2_542,2_542_u,"Uh, Rachel's here, so good luck man, let me know how it works out.",0:03,JOEY,FRIENDS,1,PRO,Frustration,Happiness,3,7
2_546,2_546_u,"Oh sure, she was probably up all night excited about the party she knows is happening.",0:05,CHANDLER,FRIENDS,1,ILL,Ridicule,Neutral,3,8
2_547,2_547_u,"Okay, now much have you won so far?",0:02,CHANDLER,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_548,2_548_u,"Almost! But first, we gotta start.",0:02,PERSON,FRIENDS,1,PRO,Ridicule,Happiness,4,6
2_549,2_549_u,Really?,0:01,MONICA,FRIENDS,0,NONE,Disgust,Disgust,4,6
2_55,2_55_u,"Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, this is Rachel.",0:02,PERSON,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_550,2_550_u,All right I'll have one.,0:01,CHANDLER,FRIENDS,1,ILL,Ridicule,Neutral,4,6
2_552,2_552_u,DANGER,0:01,ROSS,FRIENDS,0,NONE,Excitement,Excitement,7,7
2_553,2_553_u,"No just, nobody press on my stomach.",0:03,JOEY,FRIENDS,0,NONE,Sadness,Sadness,3,6
2_555,2_555_u,Hey! It's starting to snow.,0:02,ROSS,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_556,2_556_u,"Joey if I go first, I want to be looking for my keys",0:04,CHANDLER,FRIENDS,1,ILL,Frustration,Neutral,3,8
2_557,2_557_u,"Oh my God, wh-what happened?",0:03,ROSS,FRIENDS,0,NONE,Sadness,Sadness,3,7
2_558,2_558_u,I can see it from right here. It'll cost you one husband.,0:04,CHANDLER,FRIENDS,1,PRO,Anger,Excitement,3,7
2_559,2_559_u,What?!?!,0:01,MONICA,FRIENDS,0,NONE,Surprise,Surprise,8,8
2_56,2_56_u,"But umm, still I'm-I'm mad at you.",0:05,PHOEBE,FRIENDS,0,NONE,Anger,Anger,4,4
2_560,2_560_u,So now I have to go so he'll think that I'm totally ok with seeing him!,0:03,PHOEBE,FRIENDS,1,PRO,Frustration,Neutral,4,5
2_562,2_562_u,"Look now, Phoebe remember, hey, their just fulfilling their Christmas....",0:04,JOEY,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_564,2_564_u,"And, uh, I don't know if you got any of that, but I would really like a copy of the tape.",0:03,CHANDLER,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_567,2_567_u,"Well yes Ross, pressing my third nipple opens the delivery entrance to the magical land of Narnia.",0:07,CHANDLER,FRIENDS,1,EMB,Frustration,Happiness,2,8
2_569,2_569_u,Chandler?,0:01,PHOEBE,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_570,2_570_u,"Oh my god, where are all the men?",0:06,CHANDLER,FRIENDS,0,NONE,Disgust,Disgust,7,8
2_572,2_572_u,I'm so happy for them!,0:01,RACHEL,FRIENDS,0,NONE,Happiness,Happiness,6,7
2_573,2_573_u,"Oh I see, I thought you just really really liked your new couch.",0:07,CHANDLER,FRIENDS,1,ILL,Ridicule,Neutral,4,7
2_574,2_574_u,You can't do anything.,0:04,JOEY,FRIENDS,0,NONE,Frustration,Frustration,3,7
2_575,2_575_u,Why? Because she can sing and play guitar and do both at the same time?,0:03,PHOEBE,FRIENDS,1,ILL,Anger,Happiness,3,6
2_576,2_576_u,And then for forgetting to invite you to it.,0:02,PHOEBE,FRIENDS,0,NONE,Sadness,Sadness,3,6
2_577,2_577_u,"On the other hand in um, in about seven months you're gonna have something that you're gonna love more than any guy you've ever gone out with.",0:1,ROSS,FRIENDS,0,NONE,Excitement,Excitement,6,6
2_579,2_579_u,No!,0:01,MONICA,FRIENDS,0,NONE,Disgust,Disgust,4,7
2_58,2_58_u,Why?,0:01,PHOEBE,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_581,2_581_u,"We were wondering what was taking so long with the gift, but now we understand you were doing this.",0:09,CHANDLER,FRIENDS,1,PRO,Frustration,Neutral,3,8
2_583,2_583_u,And the bunny got away!,0:07,CHANDLER,FRIENDS,1,ILL,Ridicule,Sadness,4,6
2_585,2_585_u,"You and I, we're interfacing.",0:02,ROSS,FRIENDS,0,NONE,Happiness,Happiness,6,5
2_586,2_586_u,"See now that I see crying over, but Bambi, is a cartoon.",0:06,CHANDLER,FRIENDS,1,PRO,Ridicule,Neutral,4,6
2_587,2_587_u,"Oh yes Blanche, about a half hour ago. But now I have hidden her again so you can find her.",0:07,DOROTHY,GOLDENGIRLS,1,PRO,Frustration,Neutral,3,7
2_588,2_588_u,I talk to you and nothin'.,0:02,JOEY,FRIENDS,0,NONE,Anger,Anger,3,7
2_589,2_589_u,Well why don't you check in one of my saddle bags while I chew on a bale of hay.,0:05,CHANDLER,FRIENDS,1,EMB,Anger,Neutral,4,8
2_590,2_590_u,"Yeah, I don't think so Joe.",0:01,RACHEL,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_591,2_591_u,"How about stopping by new years eve with three naked women, throwing up in the pool, passing out in the punch bowl, and relieving yourself in the linen closet?",0:1,DOROTHY,GOLDENGIRLS,0,NONE,Anger,Anger,3,7
2_594,2_594_u,I can't believe it.  Can I tell you something? I'm a little mad at him now.,0:07,ROSS,FRIENDS,0,NONE,Anger,Anger,3,7
2_595,2_595_u,I'd miss you if I broke up with you. Just trying to be supportive.,0:05,CHANDLER,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_596,2_596_u,Noooo. Really?,0:02,MEMBER-BOY,SARCASMOHOLICS,1,ILL,Ridicule,Neutral,4,7
2_598,2_598_u,"Our balcony? Seriously? That's so funny because I told Monica we should put lights on our balcony. - And she said - ""No no, its too cold, nobody will go out there.""  - I said ""Maybe if we put some lights out there they will"".",0:12,CHANDLER,FRIENDS,1,PRO,Ridicule,Neutral,4,7
2_599,2_599_u,No I am upset because crocodin turbs are wearing darker colors.,0:03,DOROTHY,GOLDENGIRLS,1,PRO,Anger,Neutral,4,7
2_602,2_602_u,No way!,0:01,CHANDLER,FRIENDS,0,NONE,Surprise,Surprise,6,7
2_604,2_604_u,"No Rose, I am developing pictures from the magellan space probe",0:03,DOROTHY,GOLDENGIRLS,1,PRO,Frustration,Neutral,4,7
2_607,2_607_u,Hey.,0:01,PERSON,FRIENDS,0,NONE,Excitement,Excitement,6,6
2_608,2_608_u,"You are right, by saying nice, I am virtually licking her.",0:04,CHANDLER,FRIENDS,1,PRO,Anger,Happiness,2,8
2_609,2_609_u,I just called a friend of mine.,0:01,PERSON,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_611,2_611_u,Just tell me how.,0:01,RACHEL,FRIENDS,1,PRO,Anger,Happiness,4,7
2_612,2_612_u,"I don't know Rose, maybe Marry Poppins has an Italian cousin.",0:04,DOROTHY,GOLDENGIRLS,1,PRO,Disgust,Sadness,4,7
2_615,2_615_u,"Well well, look what you brought.",0:07,PERSON,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_617,2_617_u,And protected them from a tornado?,0:02,CHANDLER,FRIENDS,1,ILL,Ridicule,Surprise,4,8
2_622,2_622_u,"Pheebs, you may know this, you know strange things. What is the boiling point of brain?",0:06,CHANDLER,FRIENDS,1,PRO,Anger,Excitement,3,8
2_623,2_623_u,What do you know? Its a treat for the eyes and the ears.,0:05,CHANDLER,FRIENDS,1,ILL,Disgust,Happiness,4,7
2_626,2_626_u,"Cause all I ever get to do now is pregnant stuff, it just bums me out.",0:03,PHOEBE,FRIENDS,0,NONE,Anger,Anger,4,6
2_627,2_627_u,"Whoa, whoa, whoa.",0:01,PERSON,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_65,2_65_u,It's my friends.,0:01,PHOEBE,FRIENDS,0,NONE,Sadness,Sadness,4,5
2_66,2_66_u,"Nice jon Joe, you are quite the craftsman!",0:06,CHANDLER,FRIENDS,1,ILL,Anger,Happiness,4,8
2_69,2_69_u,Cover yourself up!,0:01,MONICA,FRIENDS,0,NONE,Anger,Anger,3,7
2_7,2_7_u,I've never loved anybody as much as I love you.,0:03,MONICA,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_71,2_71_u,"ThatÕs good, just keep rubbing your head. That will turn back time",0:06,JOEY,FRIENDS,1,ILL,Ridicule,Excitement,3,8
2_72,2_72_u,Oh well. It probably would've been the most constructive solution.,0:06,ROSS,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_73,2_73_u,"Oh my god, you almost gave me a heart attack!",0:03,CHANDLER,FRIENDS,1,ILL,Anger,Sadness,3,7
2_74,2_74_u,Show them your slides of Hawaii,0:02,DOROTHY,GOLDENGIRLS,1,PRO,Ridicule,Excitement,4,7
2_77,2_77_u,"Umm, excuse me, we switched apartments. You can't eat are food anymore, that-that gravy train had ended.",0:05,MONICA,FRIENDS,0,NONE,Frustration,Frustration,4,4
2_78,2_78_u,"I didn't know you and Carol were getting divorced, I'm sorry.",0:02,CHANDLER,FRIENDS,0,NONE,Sadness,Sadness,4,4
2_79,2_79_u,"I'm just gonna throw it out, it's probably just a bunch of shampoo and...",0:03,RACHEL,FRIENDS,0,NONE,Sadness,Sadness,3,7
2_8,2_8_u,"It's white plastic, with a handle, and it fits onto a stroller.",0:01,JOEY,FRIENDS,0,NONE,Sadness,Sadness,4,5
2_84,2_84_u,"If that doesn't keep kids in school, what will?",0:04,CHANDLER,FRIENDS,1,PRO,Disgust,Happiness,4,8
2_86,2_86_u,"Great! Okay, here.",0:12,CHANDLER,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_87,2_87_u,Yeah it would!,0:03,ROSS,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_88,2_88_u,Oh.,0:01,RACHEL,FRIENDS,0,NONE,Happiness,Happiness,6,5
2_89,2_89_u,On the home shopping network,0:03,DOROTHY,GOLDENGIRLS,1,PRO,Anger,Neutral,3,8
2_9,2_9_u,"No Rose, go to the corner and open a stand",0:03,DOROTHY,GOLDENGIRLS,1,ILL,Anger,Happiness,3,7
2_91,2_91_u,"Alright, I'm gonna go pick up a few things for the trip.",0:02,MONICA,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_92,2_92_u,"No, no, I am just looking for a man to draw on me with chalk.",0:04,CHANDLER,FRIENDS,1,PRO,Frustration,Neutral,3,8
2_94,2_94_u,"Can't do it, can you?",0:02,ROSS,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_96,2_96_u,I don't think so. Hello?  When you get in there,0:12,ROSS,FRIENDS,0,NONE,Sadness,Sadness,7,8
2_97,2_97_u,It would be nice to have a little guarantee though.,0:01,RACHEL,FRIENDS,1,PRO,Ridicule,Neutral,4,8
3_S01E01_128,3_S01E01_128_u,"Hey, did you hear what Peter Gregory is doing?",0:02.082000,OTHER,SV,0,NONE,Frustration,Frustration,4,6
3_S01E01_226,3_S01E01_226_u,"Oh. Look at me, I traveled back to 2009.",0:3.844000,OTHER,SV,1,EMB,Disgust,Excitement,4,7
3_S01E01_255,3_S01E01_255_u,It's an upside down cross.,0:01.445000,GILFOYLE,SV,0,NONE,Neutral,Neutral,5,5
3_S01E01_568,3_S01E01_568_u,To his beneficence.,0:01.650000,GILFOYLE,SV,0,NONE,Happiness,Happiness,6,6
3_S01E02_004,3_S01E02_004_u,Hey. Sorry if I scared you. I know I have somewhat ghost-like features.,0:06.122000,OTHER,SV,0,NONE,Sadness,Sadness,4,5
3_S01E02_324,3_S01E02_324_u,"Listen, we all love Big Head. But the truth is, he's not as good of a coder as I am, not as good at system architecture as Gilfoyle, not as good at being a prick as you, no offense.",0:9.043,DINESH,SV,1,EMB,Ridicule,Neutral,4,8
3_S01E02_461,3_S01E02_461_u,I was sleeping. I'm sorry for sleeping and for lying about it.,0:04.324000,OTHER,SV,0,NONE,Sadness,Sadness,3,6
3_S01E03_021,3_S01E03_021_u,Like Jesus over Satan.,0:02.207000,GILFOYLE,SV,0,NONE,Neutral,Neutral,4,5
3_S01E03_024,3_S01E03_024_u,Is it a margarita machine?,0:01.650000,GILFOYLE,SV,0,NONE,Excitement,Excitement,6,6
3_S01E03_056,3_S01E03_056_u,"""Placeholder"" would honestly be a better name than Pied Piper.",0:3.278999,DINESH,SV,1,PRO,Disgust,Happiness,4,7
3_S01E03_122,3_S01E03_122_u,Your borders are merely a construct. I prefer to think of myself as a citizen of the world.,0:4.994,GILFOYLE,SV,1,EMB,Ridicule,Excitement,4,8
3_S01E03_249,3_S01E03_249_u,"We might as well have interns, we hire illegal aliens.",0:2.474,DINESH,SV,1,EMB,Ridicule,Neutral,4,8
